"year","month","region","subregion","country","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2018,"may","America","South America","Brazil",539,153.832635897436,-17.5192102564103
2018,"may","America","South America","Colombia",187,125.168682877406,5.70347517730496
2018,"may","America","South America","Peru",59,123.582095588235,-9.93136029411765
2018,"may","America","South America","Venezuela",24,131.974711538462,9.79432692307692
2018,"may","Asia","ASEAN","Brunei",771,-45.374,4.73
2018,"may","Asia","ASEAN","Cambodia",461,-55.1844,12.2416
2018,"may","Asia","ASEAN","Indonesia",6466,-49.7179831932773,-5.32147058823529
2018,"may","Asia","ASEAN","Laos",109,-55.9455555555555,18.0761111111111
2018,"may","Asia","ASEAN","Malaysia",12179,-56.2003067484662,3.87441717791411
2018,"may","Asia","ASEAN","Myanmar",905,-63.8993939393939,18.9172727272727
2018,"may","Asia","ASEAN","Singapore",15971,-56.15,1.3
2018,"may","Asia","ASEAN","Thailand",7126,-58.8763822525597,14.4172354948805
2018,"may","Asia","ASEAN","Vietnam",4927,-53.5057352941176,16.3188235294118
2018,"may","Asia","East Asia","China",109789,-44.1156278026906,34.0535201793722
2018,"may","Asia","East Asia","Hongkong",10308,NA,NA
2018,"may","Asia","East Asia","Japan",45744,-23.1284684684684,35.605975975976
2018,"may","Asia","East Asia","Korea",114973,-32.3073484848485,36.3019696969697
2018,"may","Asia","East Asia","Macau",869,NA,NA
2018,"may","Asia","East Asia","Taiwan",18545,-39.2136734693877,24.0868367346939
2018,"may","Asia","Middle East","Bahrain",221,-109.447272727273,26.1736363636364
2018,"may","Asia","Middle East","Egypt",131,-128.630588235294,29.4472549019608
2018,"may","Asia","Middle East","Jordan",55,-124.15642384106,32.0415894039735
2018,"may","Asia","Middle East","Kuwait",372,-112.027714285714,29.2714285714286
2018,"may","Asia","Middle East","Oman",115,-102.48380952381,22.9366666666667
2018,"may","Asia","Middle East","Qatar",247,-108.735555555556,25.3366666666667
2018,"may","Asia","Middle East","Saudi Arabia",3763,-115.712795698925,23.777311827957
2018,"may","Asia","Middle East","United Arab Emirates",1440,-104.391111111111,25.18
2018,"may","Asia","South Asia","Bangladesh",435,-69.7788111888112,23.7406293706294
2018,"may","Asia","South Asia","India",10569,-80.6390758047767,21.5019210799585
2018,"may","Asia","South Asia","Iran",207,-108.556127819549,33.8924812030075
2018,"may","Asia","South Asia","Nepal",938,-75.3217307692308,27.6073076923077
2018,"may","Asia","South Asia","Pakistan",344,-89.0981339712919,29.9402631578947
2018,"may","Asia","South Asia","Sri Lanka",528,-79.6352112676057,7.26901408450704
2018,"may","Australasia & The Pacific","Australasia & The Pacific","Australia",25292,-15.7823004694836,-30.319014084507
2018,"may","Australasia & The Pacific","Australasia & The Pacific","Guam",2691,-15.2292592592593,13.4496296296296
2018,"may","Australasia & The Pacific","Australasia & The Pacific","Nauru",13,6.90999999999997,-0.55
2018,"may","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2828,13.6360507246377,-40.5059420289855
2018,"may","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",698,-13.0243902439024,-6.12756097560976
2018,"may","Europe","Eastern Europe","Commonwealth Of Independent States",938,NA,NA
2018,"may","Europe","Eastern Europe","Poland",1100,-141.010615034169,51.843735763098
2018,"may","Europe","Eastern Europe","Russian Federation",2614,-104.664588832487,53.6329137055838
2018,"may","Europe","Eastern Mediterranean Europe","Israel",1829,-124.919067357513,32.3195336787565
2018,"may","Europe","Eastern Mediterranean Europe","Turkey",592,-125.645423514539,39.2837547408344
2018,"may","Europe","Northern Europe","Denmark",1429,-149.482451612903,55.8588709677419
2018,"may","Europe","Northern Europe","Finland",445,-135.20176744186,62.2486046511628
2018,"may","Europe","Northern Europe","Ireland",1452,-167.659333333333,53.1170909090909
2018,"may","Europe","Northern Europe","Norway",1460,-149.670952380952,62.0989355742297
2018,"may","Europe","Northern Europe","Sweden",1901,-144.479326923077,58.9549038461538
2018,"may","Europe","Northern Europe","United Kingdom",15348,-161.96267027027,52.9356972972973
2018,"may","Europe","Southern Europe","Greece",296,-136.79204,38.98216
2018,"may","Europe","Southern Europe","Italy",2910,-147.610994923858,42.7972182741117
2018,"may","Europe","Southern Europe","Portugal",462,-168.546278538813,39.9041552511416
2018,"may","Europe","Southern Europe","Spain",3012,-162.8159375,40.0899421296296
2018,"may","Europe","Western Europe","Andorra",44,-158.461428571429,42.5342857142857
2018,"may","Europe","Western Europe","Austria",1151,-145.891361702128,47.6804680851064
2018,"may","Europe","Western Europe","Belgium",1554,-155.426974637681,50.7387862318841
2018,"may","Europe","Western Europe","France",8628,-157.2156,47.37819
2018,"may","Europe","Western Europe","Germany",7551,-150.696603206413,50.8155811623246
2018,"may","Europe","Western Europe","Luxembourg",72,-153.907505285412,49.7718181818182
2018,"may","Europe","Western Europe","Netherlands",3405,-154.601603773585,52.0650943396226
2018,"may","Europe","Western Europe","Switzerland",3311,-151.942360774818,47.0366101694915
2018,"may","Others & Unspecified","Others & Unspecified","Residences",5925,NA,NA
2018,"june","Africa","Africa","Nigeria",348,-152.464510556622,9.04612284069098
2018,"june","Africa","Africa","South Africa",477,-132.876814159292,-28.5941592920354
2018,"june","America","North America","Canada",11965,112.832333696838,48.1319847328244
2018,"june","America","North America","Mexico",309,100.133599574015,20.7982747603834
2018,"june","America","North America","USA",94567,104.870802407222,37.4450351053159
2018,"june","America","South America","Argentina",177,137.710731707317,-33.5251219512195
2018,"june","America","South America","Brazil",420,153.832635897436,-17.5192102564103
2018,"june","America","South America","Colombia",161,125.168682877406,5.70347517730496
2018,"june","America","South America","Peru",0,123.582095588235,-9.93136029411765
2018,"june","America","South America","Venezuela",0,131.974711538462,9.79432692307692
2018,"june","Asia","ASEAN","Brunei",946,-45.374,4.73
2018,"june","Asia","ASEAN","Cambodia",299,-55.1844,12.2416
2018,"june","Asia","ASEAN","Indonesia",6093,-49.7179831932773,-5.32147058823529
2018,"june","Asia","ASEAN","Laos",101,-55.9455555555555,18.0761111111111
2018,"june","Asia","ASEAN","Malaysia",12623,-56.2003067484662,3.87441717791411
2018,"june","Asia","ASEAN","Myanmar",776,-63.8993939393939,18.9172727272727
2018,"june","Asia","ASEAN","Singapore",15874,-56.15,1.3
2018,"june","Asia","ASEAN","Thailand",6339,-58.8763822525597,14.4172354948805
2018,"june","Asia","ASEAN","Vietnam",5173,-53.5057352941176,16.3188235294118
2018,"june","Asia","East Asia","China",78071,-44.1156278026906,34.0535201793722
2018,"june","Asia","East Asia","Hongkong",12546,NA,NA
2018,"june","Asia","East Asia","Japan",40119,-23.1284684684684,35.605975975976
2018,"june","Asia","East Asia","Korea",113488,-32.3073484848485,36.3019696969697
2018,"june","Asia","East Asia","Macau",899,NA,NA
2018,"june","Asia","East Asia","Taiwan",19168,-39.2136734693877,24.0868367346939
2018,"june","Asia","Middle East","Bahrain",372,-109.447272727273,26.1736363636364
2018,"june","Asia","Middle East","Egypt",150,-128.630588235294,29.4472549019608
2018,"june","Asia","Middle East","Jordan",0,-124.15642384106,32.0415894039735
2018,"june","Asia","Middle East","Kuwait",670,-112.027714285714,29.2714285714286
2018,"june","Asia","Middle East","Oman",258,-102.48380952381,22.9366666666667
2018,"june","Asia","Middle East","Qatar",417,-108.735555555556,25.3366666666667
2018,"june","Asia","Middle East","Saudi Arabia",1832,-115.712795698925,23.777311827957
2018,"june","Asia","Middle East","United Arab Emirates",1288,-104.391111111111,25.18
2018,"june","Asia","South Asia","Bangladesh",441,-69.7788111888112,23.7406293706294
2018,"june","Asia","South Asia","India",9500,-80.6390758047767,21.5019210799585
2018,"june","Asia","South Asia","Iran",189,-108.556127819549,33.8924812030075
2018,"june","Asia","South Asia","Nepal",701,-75.3217307692308,27.6073076923077
2018,"june","Asia","South Asia","Pakistan",393,-89.0981339712919,29.9402631578947
2018,"june","Asia","South Asia","Sri Lanka",620,-79.6352112676057,7.26901408450704
2018,"june","Australasia & The Pacific","Australasia & The Pacific","Australia",21279,-15.7823004694836,-30.319014084507
2018,"june","Australasia & The Pacific","Australasia & The Pacific","Guam",3286,-15.2292592592593,13.4496296296296
2018,"june","Australasia & The Pacific","Australasia & The Pacific","Nauru",2,6.90999999999997,-0.55
2018,"june","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2596,13.6360507246377,-40.5059420289855
2018,"june","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",665,-13.0243902439024,-6.12756097560976
2018,"june","Europe","Eastern Europe","Commonwealth Of Independent States",757,NA,NA
2018,"june","Europe","Eastern Europe","Poland",683,-141.010615034169,51.843735763098
2018,"june","Europe","Eastern Europe","Russian Federation",1655,-104.664588832487,53.6329137055838
2018,"june","Europe","Eastern Mediterranean Europe","Israel",1328,-124.919067357513,32.3195336787565
2018,"june","Europe","Eastern Mediterranean Europe","Turkey",539,-125.645423514539,39.2837547408344
2018,"june","Europe","Northern Europe","Denmark",1244,-149.482451612903,55.8588709677419
2018,"june","Europe","Northern Europe","Finland",444,-135.20176744186,62.2486046511628
2018,"june","Europe","Northern Europe","Ireland",1574,-167.659333333333,53.1170909090909
2018,"june","Europe","Northern Europe","Norway",1299,-149.670952380952,62.0989355742297
2018,"june","Europe","Northern Europe","Sweden",1483,-144.479326923077,58.9549038461538
2018,"june","Europe","Northern Europe","United Kingdom",12661,-161.96267027027,52.9356972972973
2018,"june","Europe","Southern Europe","Greece",239,-136.79204,38.98216
2018,"june","Europe","Southern Europe","Italy",2055,-147.610994923858,42.7972182741117
2018,"june","Europe","Southern Europe","Portugal",235,-168.546278538813,39.9041552511416
2018,"june","Europe","Southern Europe","Spain",2708,-162.8159375,40.0899421296296
2018,"june","Europe","Western Europe","Andorra",0,-158.461428571429,42.5342857142857
2018,"june","Europe","Western Europe","Austria",924,-145.891361702128,47.6804680851064
2018,"june","Europe","Western Europe","Belgium",1223,-155.426974637681,50.7387862318841
2018,"june","Europe","Western Europe","France",5561,-157.2156,47.37819
2018,"june","Europe","Western Europe","Germany",6532,-150.696603206413,50.8155811623246
2018,"june","Europe","Western Europe","Luxembourg",0,-153.907505285412,49.7718181818182
2018,"june","Europe","Western Europe","Netherlands",2945,-154.601603773585,52.0650943396226
2018,"june","Europe","Western Europe","Switzerland",2220,-151.942360774818,47.0366101694915
2018,"june","Others & Unspecified","Others & Unspecified","Residences",4862,NA,NA
2018,"july","Africa","Africa","Nigeria",204,-152.464510556622,9.04612284069098
2018,"july","Africa","Africa","South Africa",605,-132.876814159292,-28.5941592920354
2018,"july","America","North America","Canada",17369,112.832333696838,48.1319847328244
2018,"july","America","North America","Mexico",400,100.133599574015,20.7982747603834
2018,"july","America","North America","USA",91684,104.870802407222,37.4450351053159
2018,"july","America","South America","Argentina",173,137.710731707317,-33.5251219512195
2018,"july","America","South America","Brazil",456,153.832635897436,-17.5192102564103
2018,"july","America","South America","Colombia",221,125.168682877406,5.70347517730496
2018,"july","America","South America","Peru",58,123.582095588235,-9.93136029411765
2018,"july","America","South America","Venezuela",25,131.974711538462,9.79432692307692
2018,"july","Asia","ASEAN","Brunei",659,-45.374,4.73
2018,"july","Asia","ASEAN","Cambodia",329,-55.1844,12.2416
2018,"july","Asia","ASEAN","Indonesia",8451,-49.7179831932773,-5.32147058823529
2018,"july","Asia","ASEAN","Laos",98,-55.9455555555555,18.0761111111111
2018,"july","Asia","ASEAN","Malaysia",11036,-56.2003067484662,3.87441717791411
2018,"july","Asia","ASEAN","Myanmar",717,-63.8993939393939,18.9172727272727
2018,"july","Asia","ASEAN","Singapore",13145,-56.15,1.3
2018,"july","Asia","ASEAN","Thailand",4612,-58.8763822525597,14.4172354948805
2018,"july","Asia","ASEAN","Vietnam",5473,-53.5057352941176,16.3188235294118
2018,"july","Asia","East Asia","China",85800,-44.1156278026906,34.0535201793722
2018,"july","Asia","East Asia","Hongkong",9533,NA,NA
2018,"july","Asia","East Asia","Japan",50591,-23.1284684684684,35.605975975976
2018,"july","Asia","East Asia","Korea",111640,-32.3073484848485,36.3019696969697
2018,"july","Asia","East Asia","Macau",816,NA,NA
2018,"july","Asia","East Asia","Taiwan",23151,-39.2136734693877,24.0868367346939
2018,"july","Asia","Middle East","Bahrain",486,-109.447272727273,26.1736363636364
2018,"july","Asia","Middle East","Egypt",233,-128.630588235294,29.4472549019608
2018,"july","Asia","Middle East","Jordan",68,-124.15642384106,32.0415894039735
2018,"july","Asia","Middle East","Kuwait",712,-112.027714285714,29.2714285714286
2018,"july","Asia","Middle East","Oman",340,-102.48380952381,22.9366666666667
2018,"july","Asia","Middle East","Qatar",308,-108.735555555556,25.3366666666667
2018,"july","Asia","Middle East","Saudi Arabia",5830,-115.712795698925,23.777311827957
2018,"july","Asia","Middle East","United Arab Emirates",1338,-104.391111111111,25.18
2018,"july","Asia","South Asia","Bangladesh",432,-69.7788111888112,23.7406293706294
2018,"july","Asia","South Asia","India",10950,-80.6390758047767,21.5019210799585
2018,"july","Asia","South Asia","Iran",151,-108.556127819549,33.8924812030075
2018,"july","Asia","South Asia","Nepal",380,-75.3217307692308,27.6073076923077
2018,"july","Asia","South Asia","Pakistan",523,-89.0981339712919,29.9402631578947
2018,"july","Asia","South Asia","Sri Lanka",659,-79.6352112676057,7.26901408450704
2018,"july","Australasia & The Pacific","Australasia & The Pacific","Australia",19663,-15.7823004694836,-30.319014084507
2018,"july","Australasia & The Pacific","Australasia & The Pacific","Guam",4040,-15.2292592592593,13.4496296296296
2018,"july","Australasia & The Pacific","Australasia & The Pacific","Nauru",2,6.90999999999997,-0.55
2018,"july","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2544,13.6360507246377,-40.5059420289855
2018,"july","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",857,-13.0243902439024,-6.12756097560976
2018,"july","Europe","Eastern Europe","Commonwealth Of Independent States",595,NA,NA
2018,"july","Europe","Eastern Europe","Poland",464,-141.010615034169,51.843735763098
2018,"july","Europe","Eastern Europe","Russian Federation",1171,-104.664588832487,53.6329137055838
2018,"july","Europe","Eastern Mediterranean Europe","Israel",869,-124.919067357513,32.3195336787565
2018,"july","Europe","Eastern Mediterranean Europe","Turkey",522,-125.645423514539,39.2837547408344
2018,"july","Europe","Northern Europe","Denmark",1023,-149.482451612903,55.8588709677419
2018,"july","Europe","Northern Europe","Finland",320,-135.20176744186,62.2486046511628
2018,"july","Europe","Northern Europe","Ireland",2324,-167.659333333333,53.1170909090909
2018,"july","Europe","Northern Europe","Norway",2834,-149.670952380952,62.0989355742297
2018,"july","Europe","Northern Europe","Sweden",1952,-144.479326923077,58.9549038461538
2018,"july","Europe","Northern Europe","United Kingdom",18847,-161.96267027027,52.9356972972973
2018,"july","Europe","Southern Europe","Greece",198,-136.79204,38.98216
2018,"july","Europe","Southern Europe","Italy",2065,-147.610994923858,42.7972182741117
2018,"july","Europe","Southern Europe","Portugal",309,-168.546278538813,39.9041552511416
2018,"july","Europe","Southern Europe","Spain",2504,-162.8159375,40.0899421296296
2018,"july","Europe","Western Europe","Andorra",50,-158.461428571429,42.5342857142857
2018,"july","Europe","Western Europe","Austria",750,-145.891361702128,47.6804680851064
2018,"july","Europe","Western Europe","Belgium",1474,-155.426974637681,50.7387862318841
2018,"july","Europe","Western Europe","France",3339,-157.2156,47.37819
2018,"july","Europe","Western Europe","Germany",4828,-150.696603206413,50.8155811623246
2018,"july","Europe","Western Europe","Luxembourg",51,-153.907505285412,49.7718181818182
2018,"july","Europe","Western Europe","Netherlands",2195,-154.601603773585,52.0650943396226
2018,"july","Europe","Western Europe","Switzerland",1386,-151.942360774818,47.0366101694915
2018,"july","Others & Unspecified","Others & Unspecified","Residences",4740,NA,NA
2018,"august","Africa","Africa","Nigeria",165,-152.464510556622,9.04612284069098
2018,"august","Africa","Africa","South Africa",542,-132.876814159292,-28.5941592920354
2018,"august","America","North America","Canada",12848,112.832333696838,48.1319847328244
2018,"august","America","North America","Mexico",360,100.133599574015,20.7982747603834
2018,"august","America","North America","USA",65567,104.870802407222,37.4450351053159
2018,"august","America","South America","Argentina",145,137.710731707317,-33.5251219512195
2018,"august","America","South America","Brazil",469,153.832635897436,-17.5192102564103
2018,"august","America","South America","Colombia",238,125.168682877406,5.70347517730496
2018,"august","America","South America","Peru",69,123.582095588235,-9.93136029411765
2018,"august","America","South America","Venezuela",35,131.974711538462,9.79432692307692
2018,"august","Asia","ASEAN","Brunei",533,-45.374,4.73
2018,"august","Asia","ASEAN","Cambodia",283,-55.1844,12.2416
2018,"august","Asia","ASEAN","Indonesia",5505,-49.7179831932773,-5.32147058823529
2018,"august","Asia","ASEAN","Laos",53,-55.9455555555555,18.0761111111111
2018,"august","Asia","ASEAN","Malaysia",11578,-56.2003067484662,3.87441717791411
2018,"august","Asia","ASEAN","Myanmar",714,-63.8993939393939,18.9172727272727
2018,"august","Asia","ASEAN","Singapore",12612,-56.15,1.3
2018,"august","Asia","ASEAN","Thailand",4975,-58.8763822525597,14.4172354948805
2018,"august","Asia","ASEAN","Vietnam",4642,-53.5057352941176,16.3188235294118
2018,"august","Asia","East Asia","China",119990,-44.1156278026906,34.0535201793722
2018,"august","Asia","East Asia","Hongkong",7457,NA,NA
2018,"august","Asia","East Asia","Japan",65136,-23.1284684684684,35.605975975976
2018,"august","Asia","East Asia","Korea",127190,-32.3073484848485,36.3019696969697
2018,"august","Asia","East Asia","Macau",643,NA,NA
2018,"august","Asia","East Asia","Taiwan",21004,-39.2136734693877,24.0868367346939
2018,"august","Asia","Middle East","Bahrain",325,-109.447272727273,26.1736363636364
2018,"august","Asia","Middle East","Egypt",204,-128.630588235294,29.4472549019608
2018,"august","Asia","Middle East","Jordan",149,-124.15642384106,32.0415894039735
2018,"august","Asia","Middle East","Kuwait",639,-112.027714285714,29.2714285714286
2018,"august","Asia","Middle East","Oman",227,-102.48380952381,22.9366666666667
2018,"august","Asia","Middle East","Qatar",324,-108.735555555556,25.3366666666667
2018,"august","Asia","Middle East","Saudi Arabia",6499,-115.712795698925,23.777311827957
2018,"august","Asia","Middle East","United Arab Emirates",1726,-104.391111111111,25.18
2018,"august","Asia","South Asia","Bangladesh",454,-69.7788111888112,23.7406293706294
2018,"august","Asia","South Asia","India",9576,-80.6390758047767,21.5019210799585
2018,"august","Asia","South Asia","Iran",153,-108.556127819549,33.8924812030075
2018,"august","Asia","South Asia","Nepal",342,-75.3217307692308,27.6073076923077
2018,"august","Asia","South Asia","Pakistan",437,-89.0981339712919,29.9402631578947
2018,"august","Asia","South Asia","Sri Lanka",581,-79.6352112676057,7.26901408450704
2018,"august","Australasia & The Pacific","Australasia & The Pacific","Australia",20817,-15.7823004694836,-30.319014084507
2018,"august","Australasia & The Pacific","Australasia & The Pacific","Guam",3528,-15.2292592592593,13.4496296296296
2018,"august","Australasia & The Pacific","Australasia & The Pacific","Nauru",1,6.90999999999997,-0.55
2018,"august","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2720,13.6360507246377,-40.5059420289855
2018,"august","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",671,-13.0243902439024,-6.12756097560976
2018,"august","Europe","Eastern Europe","Commonwealth Of Independent States",644,NA,NA
2018,"august","Europe","Eastern Europe","Poland",572,-141.010615034169,51.843735763098
2018,"august","Europe","Eastern Europe","Russian Federation",1269,-104.664588832487,53.6329137055838
2018,"august","Europe","Eastern Mediterranean Europe","Israel",1405,-124.919067357513,32.3195336787565
2018,"august","Europe","Eastern Mediterranean Europe","Turkey",666,-125.645423514539,39.2837547408344
2018,"august","Europe","Northern Europe","Denmark",1517,-149.482451612903,55.8588709677419
2018,"august","Europe","Northern Europe","Finland",288,-135.20176744186,62.2486046511628
2018,"august","Europe","Northern Europe","Ireland",2273,-167.659333333333,53.1170909090909
2018,"august","Europe","Northern Europe","Norway",3178,-149.670952380952,62.0989355742297
2018,"august","Europe","Northern Europe","Sweden",1494,-144.479326923077,58.9549038461538
2018,"august","Europe","Northern Europe","United Kingdom",15376,-161.96267027027,52.9356972972973
2018,"august","Europe","Southern Europe","Greece",223,-136.79204,38.98216
2018,"august","Europe","Southern Europe","Italy",2861,-147.610994923858,42.7972182741117
2018,"august","Europe","Southern Europe","Portugal",396,-168.546278538813,39.9041552511416
2018,"august","Europe","Southern Europe","Spain",4527,-162.8159375,40.0899421296296
2018,"august","Europe","Western Europe","Andorra",47,-158.461428571429,42.5342857142857
2018,"august","Europe","Western Europe","Austria",1446,-145.891361702128,47.6804680851064
2018,"august","Europe","Western Europe","Belgium",2241,-155.426974637681,50.7387862318841
2018,"august","Europe","Western Europe","France",5253,-157.2156,47.37819
2018,"august","Europe","Western Europe","Germany",6413,-150.696603206413,50.8155811623246
2018,"august","Europe","Western Europe","Luxembourg",90,-153.907505285412,49.7718181818182
2018,"august","Europe","Western Europe","Netherlands",3922,-154.601603773585,52.0650943396226
2018,"august","Europe","Western Europe","Switzerland",2662,-151.942360774818,47.0366101694915
2018,"august","Others & Unspecified","Others & Unspecified","Residences",5375,NA,NA
2018,"september","Africa","Africa","Nigeria",125,-152.464510556622,9.04612284069098
2018,"september","Africa","Africa","South Africa",432,-132.876814159292,-28.5941592920354
2018,"september","America","North America","Canada",11351,112.832333696838,48.1319847328244
2018,"september","America","North America","Mexico",363,100.133599574015,20.7982747603834
2018,"september","America","North America","USA",59600,104.870802407222,37.4450351053159
2018,"september","America","South America","Argentina",150,137.710731707317,-33.5251219512195
2018,"september","America","South America","Brazil",476,153.832635897436,-17.5192102564103
2018,"september","America","South America","Colombia",228,125.168682877406,5.70347517730496
2018,"september","America","South America","Peru",107,123.582095588235,-9.93136029411765
2018,"september","America","South America","Venezuela",26,131.974711538462,9.79432692307692
2018,"september","Asia","ASEAN","Brunei",781,-45.374,4.73
2018,"september","Asia","ASEAN","Cambodia",353,-55.1844,12.2416
2018,"september","Asia","ASEAN","Indonesia",5317,-49.7179831932773,-5.32147058823529
2018,"september","Asia","ASEAN","Laos",85,-55.9455555555555,18.0761111111111
2018,"september","Asia","ASEAN","Malaysia",13211,-56.2003067484662,3.87441717791411
2018,"september","Asia","ASEAN","Myanmar",698,-63.8993939393939,18.9172727272727
2018,"september","Asia","ASEAN","Singapore",13182,-56.15,1.3
2018,"september","Asia","ASEAN","Thailand",4199,-58.8763822525597,14.4172354948805
2018,"september","Asia","ASEAN","Vietnam",3871,-53.5057352941176,16.3188235294118
2018,"september","Asia","East Asia","China",106789,-44.1156278026906,34.0535201793722
2018,"september","Asia","East Asia","Hongkong",7411,NA,NA
2018,"september","Asia","East Asia","Japan",53342,-23.1284684684684,35.605975975976
2018,"september","Asia","East Asia","Korea",129734,-32.3073484848485,36.3019696969697
2018,"september","Asia","East Asia","Macau",544,NA,NA
2018,"september","Asia","East Asia","Taiwan",22152,-39.2136734693877,24.0868367346939
2018,"september","Asia","Middle East","Bahrain",237,-109.447272727273,26.1736363636364
2018,"september","Asia","Middle East","Egypt",188,-128.630588235294,29.4472549019608
2018,"september","Asia","Middle East","Jordan",122,-124.15642384106,32.0415894039735
2018,"september","Asia","Middle East","Kuwait",375,-112.027714285714,29.2714285714286
2018,"september","Asia","Middle East","Oman",239,-102.48380952381,22.9366666666667
2018,"september","Asia","Middle East","Qatar",188,-108.735555555556,25.3366666666667
2018,"september","Asia","Middle East","Saudi Arabia",4851,-115.712795698925,23.777311827957
2018,"september","Asia","Middle East","United Arab Emirates",1208,-104.391111111111,25.18
2018,"september","Asia","South Asia","Bangladesh",578,-69.7788111888112,23.7406293706294
2018,"september","Asia","South Asia","India",8974,-80.6390758047767,21.5019210799585
2018,"september","Asia","South Asia","Iran",157,-108.556127819549,33.8924812030075
2018,"september","Asia","South Asia","Nepal",476,-75.3217307692308,27.6073076923077
2018,"september","Asia","South Asia","Pakistan",520,-89.0981339712919,29.9402631578947
2018,"september","Asia","South Asia","Sri Lanka",659,-79.6352112676057,7.26901408450704
2018,"september","Australasia & The Pacific","Australasia & The Pacific","Australia",17578,-15.7823004694836,-30.319014084507
2018,"september","Australasia & The Pacific","Australasia & The Pacific","Guam",1775,-15.2292592592593,13.4496296296296
2018,"september","Australasia & The Pacific","Australasia & The Pacific","Nauru",5,6.90999999999997,-0.55
2018,"september","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2333,13.6360507246377,-40.5059420289855
2018,"september","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",613,-13.0243902439024,-6.12756097560976
2018,"september","Europe","Eastern Europe","Commonwealth Of Independent States",764,NA,NA
2018,"september","Europe","Eastern Europe","Poland",471,-141.010615034169,51.843735763098
2018,"september","Europe","Eastern Europe","Russian Federation",1251,-104.664588832487,53.6329137055838
2018,"september","Europe","Eastern Mediterranean Europe","Israel",1340,-124.919067357513,32.3195336787565
2018,"september","Europe","Eastern Mediterranean Europe","Turkey",488,-125.645423514539,39.2837547408344
2018,"september","Europe","Northern Europe","Denmark",845,-149.482451612903,55.8588709677419
2018,"september","Europe","Northern Europe","Finland",383,-135.20176744186,62.2486046511628
2018,"september","Europe","Northern Europe","Ireland",1378,-167.659333333333,53.1170909090909
2018,"september","Europe","Northern Europe","Norway",1157,-149.670952380952,62.0989355742297
2018,"september","Europe","Northern Europe","Sweden",926,-144.479326923077,58.9549038461538
2018,"september","Europe","Northern Europe","United Kingdom",11637,-161.96267027027,52.9356972972973
2018,"september","Europe","Southern Europe","Greece",238,-136.79204,38.98216
2018,"september","Europe","Southern Europe","Italy",3316,-147.610994923858,42.7972182741117
2018,"september","Europe","Southern Europe","Portugal",354,-168.546278538813,39.9041552511416
2018,"september","Europe","Southern Europe","Spain",5502,-162.8159375,40.0899421296296
2018,"september","Europe","Western Europe","Andorra",2,-158.461428571429,42.5342857142857
2018,"september","Europe","Western Europe","Austria",899,-145.891361702128,47.6804680851064
2018,"september","Europe","Western Europe","Belgium",1098,-155.426974637681,50.7387862318841
2018,"september","Europe","Western Europe","France",4556,-157.2156,47.37819
2018,"september","Europe","Western Europe","Germany",6127,-150.696603206413,50.8155811623246
2018,"september","Europe","Western Europe","Luxembourg",97,-153.907505285412,49.7718181818182
2018,"september","Europe","Western Europe","Netherlands",2426,-154.601603773585,52.0650943396226
2018,"september","Europe","Western Europe","Switzerland",1366,-151.942360774818,47.0366101694915
2018,"september","Others & Unspecified","Others & Unspecified","Residences",4448,NA,NA
2018,"october","Africa","Africa","Nigeria",138,-152.464510556622,9.04612284069098
2018,"october","Africa","Africa","South Africa",498,-132.876814159292,-28.5941592920354
2018,"october","America","North America","Canada",15477,112.832333696838,48.1319847328244
2018,"october","America","North America","Mexico",362,100.133599574015,20.7982747603834
2018,"october","America","North America","USA",76090,104.870802407222,37.4450351053159
2018,"october","America","South America","Argentina",161,137.710731707317,-33.5251219512195
2018,"october","America","South America","Brazil",477,153.832635897436,-17.5192102564103
2018,"october","America","South America","Colombia",242,125.168682877406,5.70347517730496
2018,"october","America","South America","Peru",87,123.582095588235,-9.93136029411765
2018,"october","America","South America","Venezuela",34,131.974711538462,9.79432692307692
2018,"october","Asia","ASEAN","Brunei",636,-45.374,4.73
2018,"october","Asia","ASEAN","Cambodia",463,-55.1844,12.2416
2018,"october","Asia","ASEAN","Indonesia",6186,-49.7179831932773,-5.32147058823529
2018,"october","Asia","ASEAN","Laos",103,-55.9455555555555,18.0761111111111
2018,"october","Asia","ASEAN","Malaysia",11491,-56.2003067484662,3.87441717791411
2018,"october","Asia","ASEAN","Myanmar",860,-63.8993939393939,18.9172727272727
2018,"october","Asia","ASEAN","Singapore",13427,-56.15,1.3
2018,"october","Asia","ASEAN","Thailand",4304,-58.8763822525597,14.4172354948805
2018,"october","Asia","ASEAN","Vietnam",4145,-53.5057352941176,16.3188235294118
2018,"october","Asia","East Asia","China",102374,-44.1156278026906,34.0535201793722
2018,"october","Asia","East Asia","Hongkong",8591,NA,NA
2018,"october","Asia","East Asia","Japan",45108,-23.1284684684684,35.605975975976
