"country","date","region","subregion","passenger_count","ctry_cntr_long","ctry_cntr_lat"
"Korea",2014-01-01,"Asia","East Asia",118308,-32.3073484848485,36.3019696969697
"Korea",2014-02-01,"Asia","East Asia",102523,-32.3073484848485,36.3019696969697
"Korea",2014-04-01,"Asia","East Asia",79408,-32.3073484848485,36.3019696969697
"Korea",2014-05-01,"Asia","East Asia",73984,-32.3073484848485,36.3019696969697
"Korea",2014-06-01,"Asia","East Asia",79054,-32.3073484848485,36.3019696969697
"Korea",2014-07-01,"Asia","East Asia",94694,-32.3073484848485,36.3019696969697
"Korea",2014-08-01,"Asia","East Asia",114257,-32.3073484848485,36.3019696969697
"Korea",2014-09-01,"Asia","East Asia",121624,-32.3073484848485,36.3019696969697
"Korea",2014-10-01,"Asia","East Asia",82098,-32.3073484848485,36.3019696969697
"Korea",2014-11-01,"Asia","East Asia",92339,-32.3073484848485,36.3019696969697
"Korea",2014-12-01,"Asia","East Asia",100243,-32.3073484848485,36.3019696969697
"Korea",2015-02-01,"Asia","East Asia",121218,-32.3073484848485,36.3019696969697
"Korea",2015-03-01,"Asia","East Asia",93099,-32.3073484848485,36.3019696969697
"Korea",2015-05-01,"Asia","East Asia",90465,-32.3073484848485,36.3019696969697
"Korea",2015-06-01,"Asia","East Asia",94086,-32.3073484848485,36.3019696969697
"Korea",2015-07-01,"Asia","East Asia",96954,-32.3073484848485,36.3019696969697
"Korea",2015-08-01,"Asia","East Asia",119292,-32.3073484848485,36.3019696969697
"Korea",2015-09-01,"Asia","East Asia",139472,-32.3073484848485,36.3019696969697
"Korea",2015-10-01,"Asia","East Asia",95386,-32.3073484848485,36.3019696969697
"Korea",2015-11-01,"Asia","East Asia",102057,-32.3073484848485,36.3019696969697
"Korea",2015-12-01,"Asia","East Asia",105330,-32.3073484848485,36.3019696969697
"Korea",2016-01-01,"Asia","East Asia",147165,-32.3073484848485,36.3019696969697
"Korea",2016-02-01,"Asia","East Asia",137598,-32.3073484848485,36.3019696969697
"Korea",2016-03-01,"Asia","East Asia",98781,-32.3073484848485,36.3019696969697
"Korea",2016-04-01,"Asia","East Asia",98052,-32.3073484848485,36.3019696969697
"Korea",2016-05-01,"Asia","East Asia",94736,-32.3073484848485,36.3019696969697
"Korea",2016-06-01,"Asia","East Asia",109786,-32.3073484848485,36.3019696969697
"Korea",2016-07-01,"Asia","East Asia",142793,-32.3073484848485,36.3019696969697
"Korea",2016-08-01,"Asia","East Asia",147588,-32.3073484848485,36.3019696969697
"Korea",2016-09-01,"Asia","East Asia",115147,-32.3073484848485,36.3019696969697
"Korea",2016-10-01,"Asia","East Asia",112508,-32.3073484848485,36.3019696969697
"Korea",2016-11-01,"Asia","East Asia",127547,-32.3073484848485,36.3019696969697
"Korea",2016-12-01,"Asia","East Asia",143380,-32.3073484848485,36.3019696969697
"Korea",2017-01-01,"Asia","East Asia",154367,-32.3073484848485,36.3019696969697
"Korea",2017-02-01,"Asia","East Asia",150685,-32.3073484848485,36.3019696969697
"Korea",2017-03-01,"Asia","East Asia",135813,-32.3073484848485,36.3019696969697
"Korea",2017-04-01,"Asia","East Asia",117074,-32.3073484848485,36.3019696969697
"Korea",2017-05-01,"Asia","East Asia",128691,-32.3073484848485,36.3019696969697
"Korea",2017-06-01,"Asia","East Asia",108455,-32.3073484848485,36.3019696969697
"Korea",2017-07-01,"Asia","East Asia",132135,-32.3073484848485,36.3019696969697
"Korea",2017-08-01,"Asia","East Asia",141869,-32.3073484848485,36.3019696969697
"Korea",2017-09-01,"Asia","East Asia",123834,-32.3073484848485,36.3019696969697
"Korea",2017-10-01,"Asia","East Asia",139218,-32.3073484848485,36.3019696969697
"Korea",2018-01-01,"Asia","East Asia",198145,-32.3073484848485,36.3019696969697
"Korea",2018-02-01,"Asia","East Asia",156555,-32.3073484848485,36.3019696969697
"Korea",2018-04-01,"Asia","East Asia",122387,-32.3073484848485,36.3019696969697
"Korea",2018-05-01,"Asia","East Asia",114973,-32.3073484848485,36.3019696969697
"Korea",2018-06-01,"Asia","East Asia",113488,-32.3073484848485,36.3019696969697
"Korea",2018-07-01,"Asia","East Asia",111640,-32.3073484848485,36.3019696969697
"Korea",2018-08-01,"Asia","East Asia",127190,-32.3073484848485,36.3019696969697
"Korea",2018-09-01,"Asia","East Asia",129734,-32.3073484848485,36.3019696969697
"Korea",2018-10-01,"Asia","East Asia",125236,-32.3073484848485,36.3019696969697
"Korea",2018-11-01,"Asia","East Asia",122390,-32.3073484848485,36.3019696969697
"Korea",2018-12-01,"Asia","East Asia",127935,-32.3073484848485,36.3019696969697
"USA",2014-01-01,"America","North America",71042,104.870802407222,37.4450351053159
"USA",2014-02-01,"America","North America",60936,104.870802407222,37.4450351053159
"USA",2014-04-01,"America","North America",67487,104.870802407222,37.4450351053159
"USA",2014-05-01,"America","North America",67507,104.870802407222,37.4450351053159
"USA",2014-06-01,"America","North America",60730,104.870802407222,37.4450351053159
"USA",2014-07-01,"America","North America",61730,104.870802407222,37.4450351053159
"USA",2014-08-01,"America","North America",60361,104.870802407222,37.4450351053159
"USA",2014-09-01,"America","North America",43545,104.870802407222,37.4450351053159
"USA",2014-10-01,"America","North America",43047,104.870802407222,37.4450351053159
"USA",2014-11-01,"America","North America",55819,104.870802407222,37.4450351053159
"USA",2014-12-01,"America","North America",54955,104.870802407222,37.4450351053159
"USA",2015-02-01,"America","North America",65330,104.870802407222,37.4450351053159
"USA",2015-03-01,"America","North America",71831,104.870802407222,37.4450351053159
"USA",2015-05-01,"America","North America",69520,104.870802407222,37.4450351053159
"USA",2015-06-01,"America","North America",67199,104.870802407222,37.4450351053159
"USA",2015-07-01,"America","North America",65173,104.870802407222,37.4450351053159
"USA",2015-08-01,"America","North America",65218,104.870802407222,37.4450351053159
"USA",2015-09-01,"America","North America",50050,104.870802407222,37.4450351053159
"USA",2015-10-01,"America","North America",46291,104.870802407222,37.4450351053159
"USA",2015-11-01,"America","North America",59150,104.870802407222,37.4450351053159
"USA",2015-12-01,"America","North America",55451,104.870802407222,37.4450351053159
"USA",2016-01-01,"America","North America",84506,104.870802407222,37.4450351053159
"USA",2016-02-01,"America","North America",71290,104.870802407222,37.4450351053159
"USA",2016-03-01,"America","North America",75437,104.870802407222,37.4450351053159
"USA",2016-04-01,"America","North America",72718,104.870802407222,37.4450351053159
"USA",2016-05-01,"America","North America",73644,104.870802407222,37.4450351053159
"USA",2016-06-01,"America","North America",76575,104.870802407222,37.4450351053159
"USA",2016-07-01,"America","North America",74899,104.870802407222,37.4450351053159
"USA",2016-08-01,"America","North America",55080,104.870802407222,37.4450351053159
"USA",2016-09-01,"America","North America",51866,104.870802407222,37.4450351053159
"USA",2016-10-01,"America","North America",67994,104.870802407222,37.4450351053159
"USA",2016-11-01,"America","North America",67840,104.870802407222,37.4450351053159
"USA",2016-12-01,"America","North America",97614,104.870802407222,37.4450351053159
"USA",2017-01-01,"America","North America",99435,104.870802407222,37.4450351053159
"USA",2017-02-01,"America","North America",80463,104.870802407222,37.4450351053159
"USA",2017-03-01,"America","North America",78199,104.870802407222,37.4450351053159
"USA",2017-04-01,"America","North America",87614,104.870802407222,37.4450351053159
"USA",2017-05-01,"America","North America",83056,104.870802407222,37.4450351053159
"USA",2017-06-01,"America","North America",84676,104.870802407222,37.4450351053159
"USA",2017-07-01,"America","North America",86017,104.870802407222,37.4450351053159
"USA",2017-08-01,"America","North America",61415,104.870802407222,37.4450351053159
"USA",2017-09-01,"America","North America",56827,104.870802407222,37.4450351053159
"USA",2017-10-01,"America","North America",67567,104.870802407222,37.4450351053159
"USA",2018-01-01,"America","North America",109154,104.870802407222,37.4450351053159
"USA",2018-02-01,"America","North America",84835,104.870802407222,37.4450351053159
"USA",2018-04-01,"America","North America",85573,104.870802407222,37.4450351053159
"USA",2018-05-01,"America","North America",92754,104.870802407222,37.4450351053159
"USA",2018-06-01,"America","North America",94567,104.870802407222,37.4450351053159
"USA",2018-07-01,"America","North America",91684,104.870802407222,37.4450351053159
"USA",2018-08-01,"America","North America",65567,104.870802407222,37.4450351053159
"USA",2018-09-01,"America","North America",59600,104.870802407222,37.4450351053159
"USA",2018-10-01,"America","North America",76090,104.870802407222,37.4450351053159
"USA",2018-11-01,"America","North America",79089,104.870802407222,37.4450351053159
"USA",2018-12-01,"America","North America",104597,104.870802407222,37.4450351053159
"China",2014-01-01,"Asia","East Asia",49538,-44.1156278026906,34.0535201793722
"China",2014-02-01,"Asia","East Asia",49479,-44.1156278026906,34.0535201793722
"China",2014-04-01,"Asia","East Asia",37714,-44.1156278026906,34.0535201793722
"China",2014-05-01,"Asia","East Asia",31424,-44.1156278026906,34.0535201793722
"China",2014-06-01,"Asia","East Asia",30796,-44.1156278026906,34.0535201793722
"China",2014-07-01,"Asia","East Asia",27212,-44.1156278026906,34.0535201793722
"China",2014-08-01,"Asia","East Asia",41865,-44.1156278026906,34.0535201793722
"China",2014-09-01,"Asia","East Asia",40365,-44.1156278026906,34.0535201793722
"China",2014-10-01,"Asia","East Asia",26279,-44.1156278026906,34.0535201793722
"China",2014-11-01,"Asia","East Asia",19530,-44.1156278026906,34.0535201793722
"China",2014-12-01,"Asia","East Asia",20762,-44.1156278026906,34.0535201793722
"China",2015-02-01,"Asia","East Asia",41812,-44.1156278026906,34.0535201793722
"China",2015-03-01,"Asia","East Asia",30067,-44.1156278026906,34.0535201793722
"China",2015-05-01,"Asia","East Asia",33250,-44.1156278026906,34.0535201793722
"China",2015-06-01,"Asia","East Asia",31537,-44.1156278026906,34.0535201793722
"China",2015-07-01,"Asia","East Asia",32495,-44.1156278026906,34.0535201793722
"China",2015-08-01,"Asia","East Asia",66689,-44.1156278026906,34.0535201793722
"China",2015-09-01,"Asia","East Asia",65403,-44.1156278026906,34.0535201793722
"China",2015-10-01,"Asia","East Asia",51378,-44.1156278026906,34.0535201793722
"China",2015-11-01,"Asia","East Asia",42073,-44.1156278026906,34.0535201793722
"China",2015-12-01,"Asia","East Asia",37329,-44.1156278026906,34.0535201793722
"China",2016-01-01,"Asia","East Asia",48708,-44.1156278026906,34.0535201793722
"China",2016-02-01,"Asia","East Asia",82208,-44.1156278026906,34.0535201793722
"China",2016-03-01,"Asia","East Asia",53596,-44.1156278026906,34.0535201793722
"China",2016-04-01,"Asia","East Asia",54011,-44.1156278026906,34.0535201793722
"China",2016-05-01,"Asia","East Asia",46825,-44.1156278026906,34.0535201793722
"China",2016-06-01,"Asia","East Asia",55610,-44.1156278026906,34.0535201793722
"China",2016-07-01,"Asia","East Asia",81843,-44.1156278026906,34.0535201793722
"China",2016-08-01,"Asia","East Asia",61766,-44.1156278026906,34.0535201793722
"China",2016-09-01,"Asia","East Asia",53015,-44.1156278026906,34.0535201793722
"China",2016-10-01,"Asia","East Asia",44542,-44.1156278026906,34.0535201793722
"China",2016-11-01,"Asia","East Asia",48203,-44.1156278026906,34.0535201793722
"China",2016-12-01,"Asia","East Asia",45336,-44.1156278026906,34.0535201793722
"China",2017-01-01,"Asia","East Asia",85948,-44.1156278026906,34.0535201793722
"China",2017-02-01,"Asia","East Asia",78251,-44.1156278026906,34.0535201793722
"China",2017-03-01,"Asia","East Asia",76155,-44.1156278026906,34.0535201793722
"China",2017-04-01,"Asia","East Asia",74893,-44.1156278026906,34.0535201793722
"China",2017-05-01,"Asia","East Asia",73649,-44.1156278026906,34.0535201793722
"China",2017-06-01,"Asia","East Asia",66066,-44.1156278026906,34.0535201793722
"China",2017-07-01,"Asia","East Asia",90763,-44.1156278026906,34.0535201793722
"China",2017-08-01,"Asia","East Asia",95687,-44.1156278026906,34.0535201793722
"China",2017-09-01,"Asia","East Asia",79463,-44.1156278026906,34.0535201793722
"China",2017-10-01,"Asia","East Asia",89932,-44.1156278026906,34.0535201793722
"China",2018-01-01,"Asia","East Asia",111344,-44.1156278026906,34.0535201793722
"China",2018-02-01,"Asia","East Asia",146536,-44.1156278026906,34.0535201793722
"China",2018-04-01,"Asia","East Asia",114549,-44.1156278026906,34.0535201793722
"China",2018-05-01,"Asia","East Asia",109789,-44.1156278026906,34.0535201793722
"China",2018-06-01,"Asia","East Asia",78071,-44.1156278026906,34.0535201793722
"China",2018-07-01,"Asia","East Asia",85800,-44.1156278026906,34.0535201793722
"China",2018-08-01,"Asia","East Asia",119990,-44.1156278026906,34.0535201793722
"China",2018-09-01,"Asia","East Asia",106789,-44.1156278026906,34.0535201793722
"China",2018-10-01,"Asia","East Asia",102374,-44.1156278026906,34.0535201793722
"China",2018-11-01,"Asia","East Asia",87243,-44.1156278026906,34.0535201793722
"China",2018-12-01,"Asia","East Asia",97513,-44.1156278026906,34.0535201793722
"Japan",2014-01-01,"Asia","East Asia",35160,-23.1284684684684,35.605975975976
"Japan",2014-02-01,"Asia","East Asia",40223,-23.1284684684684,35.605975975976
"Japan",2014-04-01,"Asia","East Asia",44568,-23.1284684684684,35.605975975976
"Japan",2014-05-01,"Asia","East Asia",35496,-23.1284684684684,35.605975975976
"Japan",2014-06-01,"Asia","East Asia",33494,-23.1284684684684,35.605975975976
"Japan",2014-07-01,"Asia","East Asia",31425,-23.1284684684684,35.605975975976
"Japan",2014-08-01,"Asia","East Asia",38720,-23.1284684684684,35.605975975976
"Japan",2014-09-01,"Asia","East Asia",51815,-23.1284684684684,35.605975975976
"Japan",2014-10-01,"Asia","East Asia",38199,-23.1284684684684,35.605975975976
"Japan",2014-11-01,"Asia","East Asia",33533,-23.1284684684684,35.605975975976
"Japan",2014-12-01,"Asia","East Asia",36847,-23.1284684684684,35.605975975976
"Japan",2015-02-01,"Asia","East Asia",45299,-23.1284684684684,35.605975975976
"Japan",2015-03-01,"Asia","East Asia",46885,-23.1284684684684,35.605975975976
"Japan",2015-05-01,"Asia","East Asia",37228,-23.1284684684684,35.605975975976
"Japan",2015-06-01,"Asia","East Asia",37102,-23.1284684684684,35.605975975976
"Japan",2015-07-01,"Asia","East Asia",32560,-23.1284684684684,35.605975975976
"Japan",2015-08-01,"Asia","East Asia",41620,-23.1284684684684,35.605975975976
"Japan",2015-09-01,"Asia","East Asia",55997,-23.1284684684684,35.605975975976
"Japan",2015-10-01,"Asia","East Asia",45934,-23.1284684684684,35.605975975976
"Japan",2015-11-01,"Asia","East Asia",36332,-23.1284684684684,35.605975975976
"Japan",2015-12-01,"Asia","East Asia",35612,-23.1284684684684,35.605975975976
"Japan",2016-01-01,"Asia","East Asia",41691,-23.1284684684684,35.605975975976
"Japan",2016-02-01,"Asia","East Asia",50840,-23.1284684684684,35.605975975976
"Japan",2016-03-01,"Asia","East Asia",51093,-23.1284684684684,35.605975975976
"Japan",2016-04-01,"Asia","East Asia",39996,-23.1284684684684,35.605975975976
"Japan",2016-05-01,"Asia","East Asia",39422,-23.1284684684684,35.605975975976
"Japan",2016-06-01,"Asia","East Asia",37614,-23.1284684684684,35.605975975976
"Japan",2016-07-01,"Asia","East Asia",44434,-23.1284684684684,35.605975975976
"Japan",2016-08-01,"Asia","East Asia",62054,-23.1284684684684,35.605975975976
"Japan",2016-09-01,"Asia","East Asia",43525,-23.1284684684684,35.605975975976
"Japan",2016-10-01,"Asia","East Asia",38086,-23.1284684684684,35.605975975976
"Japan",2016-11-01,"Asia","East Asia",42506,-23.1284684684684,35.605975975976
"Japan",2016-12-01,"Asia","East Asia",43977,-23.1284684684684,35.605975975976
"Japan",2017-01-01,"Asia","East Asia",51516,-23.1284684684684,35.605975975976
"Japan",2017-02-01,"Asia","East Asia",53957,-23.1284684684684,35.605975975976
"Japan",2017-03-01,"Asia","East Asia",60778,-23.1284684684684,35.605975975976
"Japan",2017-04-01,"Asia","East Asia",44872,-23.1284684684684,35.605975975976
"Japan",2017-05-01,"Asia","East Asia",44696,-23.1284684684684,35.605975975976
"Japan",2017-06-01,"Asia","East Asia",38261,-23.1284684684684,35.605975975976
"Japan",2017-07-01,"Asia","East Asia",47377,-23.1284684684684,35.605975975976
"Japan",2017-08-01,"Asia","East Asia",64114,-23.1284684684684,35.605975975976
"Japan",2017-09-01,"Asia","East Asia",46553,-23.1284684684684,35.605975975976
"Japan",2017-10-01,"Asia","East Asia",38733,-23.1284684684684,35.605975975976
"Japan",2018-01-01,"Asia","East Asia",57038,-23.1284684684684,35.605975975976
"Japan",2018-02-01,"Asia","East Asia",60262,-23.1284684684684,35.605975975976
"Japan",2018-04-01,"Asia","East Asia",49021,-23.1284684684684,35.605975975976
"Japan",2018-05-01,"Asia","East Asia",45744,-23.1284684684684,35.605975975976
"Japan",2018-06-01,"Asia","East Asia",40119,-23.1284684684684,35.605975975976
"Japan",2018-07-01,"Asia","East Asia",50591,-23.1284684684684,35.605975975976
"Japan",2018-08-01,"Asia","East Asia",65136,-23.1284684684684,35.605975975976
"Japan",2018-09-01,"Asia","East Asia",53342,-23.1284684684684,35.605975975976
"Japan",2018-10-01,"Asia","East Asia",45108,-23.1284684684684,35.605975975976
"Japan",2018-11-01,"Asia","East Asia",47776,-23.1284684684684,35.605975975976
"Japan",2018-12-01,"Asia","East Asia",53806,-23.1284684684684,35.605975975976
"Australia",2014-01-01,"Australasia & The Pacific","Australasia & The Pacific",0,-15.7823004694836,-30.319014084507
"Australia",2014-02-01,"Australasia & The Pacific","Australasia & The Pacific",20747,-15.7823004694836,-30.319014084507
"Australia",2014-04-01,"Australasia & The Pacific","Australasia & The Pacific",21464,-15.7823004694836,-30.319014084507
"Australia",2014-05-01,"Australasia & The Pacific","Australasia & The Pacific",20629,-15.7823004694836,-30.319014084507
"Australia",2014-06-01,"Australasia & The Pacific","Australasia & The Pacific",16553,-15.7823004694836,-30.319014084507
"Australia",2014-07-01,"Australasia & The Pacific","Australasia & The Pacific",15032,-15.7823004694836,-30.319014084507
"Australia",2014-08-01,"Australasia & The Pacific","Australasia & The Pacific",15058,-15.7823004694836,-30.319014084507
"Australia",2014-09-01,"Australasia & The Pacific","Australasia & The Pacific",13378,-15.7823004694836,-30.319014084507
"Australia",2014-10-01,"Australasia & The Pacific","Australasia & The Pacific",16666,-15.7823004694836,-30.319014084507
"Australia",2014-11-01,"Australasia & The Pacific","Australasia & The Pacific",17165,-15.7823004694836,-30.319014084507
"Australia",2014-12-01,"Australasia & The Pacific","Australasia & The Pacific",18773,-15.7823004694836,-30.319014084507
"Australia",2015-02-01,"Australasia & The Pacific","Australasia & The Pacific",23281,-15.7823004694836,-30.319014084507
"Australia",2015-03-01,"Australasia & The Pacific","Australasia & The Pacific",17625,-15.7823004694836,-30.319014084507
"Australia",2015-05-01,"Australasia & The Pacific","Australasia & The Pacific",20674,-15.7823004694836,-30.319014084507
"Australia",2015-06-01,"Australasia & The Pacific","Australasia & The Pacific",18750,-15.7823004694836,-30.319014084507
"Australia",2015-07-01,"Australasia & The Pacific","Australasia & The Pacific",16797,-15.7823004694836,-30.319014084507
"Australia",2015-08-01,"Australasia & The Pacific","Australasia & The Pacific",18122,-15.7823004694836,-30.319014084507
"Australia",2015-09-01,"Australasia & The Pacific","Australasia & The Pacific",15855,-15.7823004694836,-30.319014084507
"Australia",2015-10-01,"Australasia & The Pacific","Australasia & The Pacific",17609,-15.7823004694836,-30.319014084507
"Australia",2015-11-01,"Australasia & The Pacific","Australasia & The Pacific",18265,-15.7823004694836,-30.319014084507
"Australia",2015-12-01,"Australasia & The Pacific","Australasia & The Pacific",19448,-15.7823004694836,-30.319014084507
"Australia",2016-01-01,"Australasia & The Pacific","Australasia & The Pacific",0,-15.7823004694836,-30.319014084507
"Australia",2016-02-01,"Australasia & The Pacific","Australasia & The Pacific",25274,-15.7823004694836,-30.319014084507
"Australia",2016-03-01,"Australasia & The Pacific","Australasia & The Pacific",18438,-15.7823004694836,-30.319014084507
"Australia",2016-04-01,"Australasia & The Pacific","Australasia & The Pacific",23553,-15.7823004694836,-30.319014084507
"Australia",2016-05-01,"Australasia & The Pacific","Australasia & The Pacific",21231,-15.7823004694836,-30.319014084507
"Australia",2016-06-01,"Australasia & The Pacific","Australasia & The Pacific",19886,-15.7823004694836,-30.319014084507
"Australia",2016-07-01,"Australasia & The Pacific","Australasia & The Pacific",17827,-15.7823004694836,-30.319014084507
"Australia",2016-08-01,"Australasia & The Pacific","Australasia & The Pacific",19232,-15.7823004694836,-30.319014084507
"Australia",2016-09-01,"Australasia & The Pacific","Australasia & The Pacific",15575,-15.7823004694836,-30.319014084507
"Australia",2016-10-01,"Australasia & The Pacific","Australasia & The Pacific",17584,-15.7823004694836,-30.319014084507
"Australia",2016-11-01,"Australasia & The Pacific","Australasia & The Pacific",20220,-15.7823004694836,-30.319014084507
"Australia",2016-12-01,"Australasia & The Pacific","Australasia & The Pacific",19618,-15.7823004694836,-30.319014084507
"Australia",2017-01-01,"Australasia & The Pacific","Australasia & The Pacific",0,-15.7823004694836,-30.319014084507
"Australia",2017-02-01,"Australasia & The Pacific","Australasia & The Pacific",27826,-15.7823004694836,-30.319014084507
"Australia",2017-03-01,"Australasia & The Pacific","Australasia & The Pacific",20157,-15.7823004694836,-30.319014084507
"Australia",2017-04-01,"Australasia & The Pacific","Australasia & The Pacific",18824,-15.7823004694836,-30.319014084507
"Australia",2017-05-01,"Australasia & The Pacific","Australasia & The Pacific",26447,-15.7823004694836,-30.319014084507
"Australia",2017-06-01,"Australasia & The Pacific","Australasia & The Pacific",19560,-15.7823004694836,-30.319014084507
"Australia",2017-07-01,"Australasia & The Pacific","Australasia & The Pacific",18178,-15.7823004694836,-30.319014084507
"Australia",2017-08-01,"Australasia & The Pacific","Australasia & The Pacific",19985,-15.7823004694836,-30.319014084507
"Australia",2017-09-01,"Australasia & The Pacific","Australasia & The Pacific",16016,-15.7823004694836,-30.319014084507
"Australia",2017-10-01,"Australasia & The Pacific","Australasia & The Pacific",19858,-15.7823004694836,-30.319014084507
"Australia",2018-01-01,"Australasia & The Pacific","Australasia & The Pacific",0,-15.7823004694836,-30.319014084507
"Australia",2018-02-01,"Australasia & The Pacific","Australasia & The Pacific",30924,-15.7823004694836,-30.319014084507
"Australia",2018-04-01,"Australasia & The Pacific","Australasia & The Pacific",23623,-15.7823004694836,-30.319014084507
"Australia",2018-05-01,"Australasia & The Pacific","Australasia & The Pacific",25292,-15.7823004694836,-30.319014084507
"Australia",2018-06-01,"Australasia & The Pacific","Australasia & The Pacific",21279,-15.7823004694836,-30.319014084507
"Australia",2018-07-01,"Australasia & The Pacific","Australasia & The Pacific",19663,-15.7823004694836,-30.319014084507
"Australia",2018-08-01,"Australasia & The Pacific","Australasia & The Pacific",20817,-15.7823004694836,-30.319014084507
"Australia",2018-09-01,"Australasia & The Pacific","Australasia & The Pacific",17578,-15.7823004694836,-30.319014084507
"Australia",2018-10-01,"Australasia & The Pacific","Australasia & The Pacific",20551,-15.7823004694836,-30.319014084507
"Australia",2018-11-01,"Australasia & The Pacific","Australasia & The Pacific",21167,-15.7823004694836,-30.319014084507
"Australia",2018-12-01,"Australasia & The Pacific","Australasia & The Pacific",22460,-15.7823004694836,-30.319014084507
"Taiwan",2014-01-01,"Asia","East Asia",12448,-39.2136734693877,24.0868367346939
"Taiwan",2014-02-01,"Asia","East Asia",12167,-39.2136734693877,24.0868367346939
"Taiwan",2014-04-01,"Asia","East Asia",10700,-39.2136734693877,24.0868367346939
"Taiwan",2014-05-01,"Asia","East Asia",9810,-39.2136734693877,24.0868367346939
"Taiwan",2014-06-01,"Asia","East Asia",10418,-39.2136734693877,24.0868367346939
"Taiwan",2014-07-01,"Asia","East Asia",11670,-39.2136734693877,24.0868367346939
"Taiwan",2014-08-01,"Asia","East Asia",15574,-39.2136734693877,24.0868367346939
"Taiwan",2014-09-01,"Asia","East Asia",14217,-39.2136734693877,24.0868367346939
"Taiwan",2014-10-01,"Asia","East Asia",11709,-39.2136734693877,24.0868367346939
"Taiwan",2014-11-01,"Asia","East Asia",12364,-39.2136734693877,24.0868367346939
"Taiwan",2014-12-01,"Asia","East Asia",11071,-39.2136734693877,24.0868367346939
"Taiwan",2015-02-01,"Asia","East Asia",15198,-39.2136734693877,24.0868367346939
"Taiwan",2015-03-01,"Asia","East Asia",14711,-39.2136734693877,24.0868367346939
"Taiwan",2015-05-01,"Asia","East Asia",13859,-39.2136734693877,24.0868367346939
"Taiwan",2015-06-01,"Asia","East Asia",13790,-39.2136734693877,24.0868367346939
"Taiwan",2015-07-01,"Asia","East Asia",16038,-39.2136734693877,24.0868367346939
"Taiwan",2015-08-01,"Asia","East Asia",18833,-39.2136734693877,24.0868367346939
"Taiwan",2015-09-01,"Asia","East Asia",16397,-39.2136734693877,24.0868367346939
"Taiwan",2015-10-01,"Asia","East Asia",14564,-39.2136734693877,24.0868367346939
"Taiwan",2015-11-01,"Asia","East Asia",15337,-39.2136734693877,24.0868367346939
"Taiwan",2015-12-01,"Asia","East Asia",13399,-39.2136734693877,24.0868367346939
"Taiwan",2016-01-01,"Asia","East Asia",15523,-39.2136734693877,24.0868367346939
"Taiwan",2016-02-01,"Asia","East Asia",19821,-39.2136734693877,24.0868367346939
"Taiwan",2016-03-01,"Asia","East Asia",16758,-39.2136734693877,24.0868367346939
"Taiwan",2016-04-01,"Asia","East Asia",19554,-39.2136734693877,24.0868367346939
"Taiwan",2016-05-01,"Asia","East Asia",18136,-39.2136734693877,24.0868367346939
"Taiwan",2016-06-01,"Asia","East Asia",22333,-39.2136734693877,24.0868367346939
"Taiwan",2016-07-01,"Asia","East Asia",23894,-39.2136734693877,24.0868367346939
"Taiwan",2016-08-01,"Asia","East Asia",21498,-39.2136734693877,24.0868367346939
"Taiwan",2016-09-01,"Asia","East Asia",20773,-39.2136734693877,24.0868367346939
"Taiwan",2016-10-01,"Asia","East Asia",18327,-39.2136734693877,24.0868367346939
"Taiwan",2016-11-01,"Asia","East Asia",16905,-39.2136734693877,24.0868367346939
"Taiwan",2016-12-01,"Asia","East Asia",15781,-39.2136734693877,24.0868367346939
"Taiwan",2017-01-01,"Asia","East Asia",21926,-39.2136734693877,24.0868367346939
"Taiwan",2017-02-01,"Asia","East Asia",20472,-39.2136734693877,24.0868367346939
"Taiwan",2017-03-01,"Asia","East Asia",22498,-39.2136734693877,24.0868367346939
"Taiwan",2017-04-01,"Asia","East Asia",21318,-39.2136734693877,24.0868367346939
"Taiwan",2017-05-01,"Asia","East Asia",22429,-39.2136734693877,24.0868367346939
"Taiwan",2017-06-01,"Asia","East Asia",18374,-39.2136734693877,24.0868367346939
"Taiwan",2017-07-01,"Asia","East Asia",20451,-39.2136734693877,24.0868367346939
"Taiwan",2017-08-01,"Asia","East Asia",19993,-39.2136734693877,24.0868367346939
"Taiwan",2017-09-01,"Asia","East Asia",17112,-39.2136734693877,24.0868367346939
"Taiwan",2017-10-01,"Asia","East Asia",21241,-39.2136734693877,24.0868367346939
"Taiwan",2018-01-01,"Asia","East Asia",18948,-39.2136734693877,24.0868367346939
"Taiwan",2018-02-01,"Asia","East Asia",21908,-39.2136734693877,24.0868367346939
"Taiwan",2018-04-01,"Asia","East Asia",22950,-39.2136734693877,24.0868367346939
"Taiwan",2018-05-01,"Asia","East Asia",18545,-39.2136734693877,24.0868367346939
"Taiwan",2018-06-01,"Asia","East Asia",19168,-39.2136734693877,24.0868367346939
"Taiwan",2018-07-01,"Asia","East Asia",23151,-39.2136734693877,24.0868367346939
"Taiwan",2018-08-01,"Asia","East Asia",21004,-39.2136734693877,24.0868367346939
"Taiwan",2018-09-01,"Asia","East Asia",22152,-39.2136734693877,24.0868367346939
"Taiwan",2018-10-01,"Asia","East Asia",19498,-39.2136734693877,24.0868367346939
"Taiwan",2018-11-01,"Asia","East Asia",16589,-39.2136734693877,24.0868367346939
"Taiwan",2018-12-01,"Asia","East Asia",19477,-39.2136734693877,24.0868367346939
"Singapore",2014-01-01,"Asia","ASEAN",13399,-56.15,1.3
"Singapore",2014-02-01,"Asia","ASEAN",14139,-56.15,1.3
