x,y,id_country,iso,name_country,id_province,province,id_municity,municity,nl_name_municity,varname_municity,type_municity,engtype_municity,region
125.5233257,5.841012781,177,PHL,Philippines,28,Davao Occidental,521,Jose Abad Santos,,Jose Abad Santos (Trinidad),Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.2180143,6.632037026,177,PHL,Philippines,28,Davao del Sur,522,Kiblawan,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.1589293,6.783793823,177,PHL,Philippines,28,Davao del Sur,523,Magsaysay,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.2932959,6.512193473,177,PHL,Philippines,28,Davao del Sur,524,Malalag,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.4857817,6.332489956,177,PHL,Philippines,28,Davao Occidental,525,Malita,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.222172,6.718813968,177,PHL,Philippines,28,Davao del Sur,526,Matanao,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.3179167,6.65578741,177,PHL,Philippines,28,Davao del Sur,527,Padada,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.3957433,6.786375686,177,PHL,Philippines,28,Davao del Sur,528,Santa Cruz,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.395256,6.804469248,177,PHL,Philippines,28,Davao del Sur,528,Santa Cruz,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.3889287,6.902417609,177,PHL,Philippines,28,Davao del Sur,528,Santa Cruz,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.4541231,6.497428296,177,PHL,Philippines,28,Davao Occidental,529,Santa Maria,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.3872105,5.399447815,177,PHL,Philippines,28,Davao Occidental,530,Sarangani,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.4769639,5.444604287,177,PHL,Philippines,28,Davao Occidental,530,Sarangani,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.488798,5.512946762,177,PHL,Philippines,28,Davao Occidental,530,Sarangani,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.3160861,6.618279339,177,PHL,Philippines,28,Davao del Sur,531,Sulop,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.5601839,7.663871674,177,PHL,Philippines,29,Davao Oriental,532,Baganga,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.5626637,7.701909178,177,PHL,Philippines,29,Davao Oriental,532,Baganga,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.4104925,7.597015042,177,PHL,Philippines,29,Davao Oriental,532,Baganga,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.1040362,7.114806706,177,PHL,Philippines,29,Davao Oriental,533,Banaybanay,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.3815619,7.877291006,177,PHL,Philippines,29,Davao Oriental,534,Boston,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.2670859,7.917326648,177,PHL,Philippines,29,Davao Oriental,534,Boston,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.4277614,7.359383905,177,PHL,Philippines,29,Davao Oriental,535,Caraga,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.3396482,7.787123505,177,PHL,Philippines,29,Davao Oriental,536,Cateel,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.0672973,6.627784489,177,PHL,Philippines,29,Davao Oriental,537,Governor Generoso,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.1352236,6.538695451,177,PHL,Philippines,29,Davao Oriental,537,Governor Generoso,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.135404,7.039711167,177,PHL,Philippines,29,Davao Oriental,538,Lupon,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.4334341,7.208884898,177,PHL,Philippines,29,Davao Oriental,539,Manay,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.267558,6.787809269,177,PHL,Philippines,29,Davao Oriental,540,Mati City,,,Lungsod|Siyudad,City,Davao Region (Region XI)
126.2738988,6.832022869,177,PHL,Philippines,29,Davao Oriental,540,Mati City,,,Lungsod|Siyudad,City,Davao Region (Region XI)
126.2117042,6.833427187,177,PHL,Philippines,29,Davao Oriental,540,Mati City,,,Lungsod|Siyudad,City,Davao Region (Region XI)
126.1236054,6.787934264,177,PHL,Philippines,29,Davao Oriental,541,San Isidro,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
126.378453,7.07838718,177,PHL,Philippines,29,Davao Oriental,542,Tarragona,,,Bayan|Munisipyo,Municipality,Davao Region (Region XI)
125.5472856,9.976366851,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5244596,9.995605802,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5037987,10.0012888,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.52284,10.01638556,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5819981,10.07511747,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4725451,10.0800063,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5028764,10.08299128,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4794998,10.08422865,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4805247,10.09979511,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5510398,10.09165863,177,PHL,Philippines,30,Dinagat Islands,543,Basilisa,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6417386,9.92305522,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6799013,9.931305906,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6299995,9.932687017,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6881149,9.937341822,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6120812,10.15621044,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6178028,10.16751251,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6237446,10.17636871,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6275908,10.18230681,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6418144,10.182536,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.650826,10.02763756,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6468366,10.18669923,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.652047,10.18738071,177,PHL,Philippines,30,Dinagat Islands,544,Cagdianao,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5527727,9.945559624,177,PHL,Philippines,30,Dinagat Islands,545,Dinagat,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5455977,9.946722888,177,PHL,Philippines,30,Dinagat Islands,545,Dinagat,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6036093,9.953926905,177,PHL,Philippines,30,Dinagat Islands,545,Dinagat,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5795036,9.988943806,177,PHL,Philippines,30,Dinagat Islands,545,Dinagat,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.610217,9.97918829,177,PHL,Philippines,30,Dinagat Islands,545,Dinagat,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4857553,10.14420414,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4830296,10.14929798,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4917669,10.1710654,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.46338,10.17060653,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6370106,10.18122674,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4935191,10.20199525,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.499027,10.2228796,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5620543,10.18720137,177,PHL,Philippines,30,Dinagat Islands,546,Libjo,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5910351,10.37761308,177,PHL,Philippines,30,Dinagat Islands,547,Loreto,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4695966,10.43362174,177,PHL,Philippines,30,Dinagat Islands,547,Loreto,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4837406,10.4424569,177,PHL,Philippines,30,Dinagat Islands,547,Loreto,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6274961,10.36327035,177,PHL,Philippines,30,Dinagat Islands,547,Loreto,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5686752,10.00015193,177,PHL,Philippines,30,Dinagat Islands,548,San Jose,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5814725,10.05841234,177,PHL,Philippines,30,Dinagat Islands,548,San Jose,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.59781,10.02163658,177,PHL,Philippines,30,Dinagat Islands,548,San Jose,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.6296061,10.25740256,177,PHL,Philippines,30,Dinagat Islands,549,Tubajon,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.5806321,10.28483976,177,PHL,Philippines,30,Dinagat Islands,549,Tubajon,,,Bayan|Munisipyo,Municipality,Caraga (Region XIII)
125.4003579,12.29016155,177,PHL,Philippines,31,Eastern Samar,550,Arteche,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3259019,12.23433589,177,PHL,Philippines,31,Eastern Samar,550,Arteche,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3638908,11.20165606,177,PHL,Philippines,31,Eastern Samar,551,Balangiga,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.405224,11.40920178,177,PHL,Philippines,31,Eastern Samar,552,Balangkayan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5011983,11.59640232,177,PHL,Philippines,31,Eastern Samar,553,Borongan City,,,Lungsod|Siyudad,City,Eastern Visayas (Region VIII)
125.4839083,11.63974147,177,PHL,Philippines,31,Eastern Samar,553,Borongan City,,,Lungsod|Siyudad,City,Eastern Visayas (Region VIII)
125.4704488,11.64554203,177,PHL,Philippines,31,Eastern Samar,553,Borongan City,,,Lungsod|Siyudad,City,Eastern Visayas (Region VIII)
125.4621586,11.66235378,177,PHL,Philippines,31,Eastern Samar,553,Borongan City,,,Lungsod|Siyudad,City,Eastern Visayas (Region VIII)
125.3450953,11.59124668,177,PHL,Philippines,31,Eastern Samar,553,Borongan City,,,Lungsod|Siyudad,City,Eastern Visayas (Region VIII)
125.3298338,11.98777799,177,PHL,Philippines,31,Eastern Samar,554,Can-Avid,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5572394,12.01066847,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5583343,12.01860227,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5585035,12.02514727,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5637382,12.05203162,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5698631,12.06552177,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5060862,12.07283037,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5000106,12.07366947,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4945286,12.08591845,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3317642,12.07864662,177,PHL,Philippines,31,Eastern Samar,555,Dolores,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5071723,11.26741581,177,PHL,Philippines,31,Eastern Samar,556,General Macarthur,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4688449,11.11322881,177,PHL,Philippines,31,Eastern Samar,557,Giporlos,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5309227,11.1325015,177,PHL,Philippines,31,Eastern Samar,557,Giporlos,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5360174,11.13621589,177,PHL,Philippines,31,Eastern Samar,557,Giporlos,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5268905,11.13562071,177,PHL,Philippines,31,Eastern Samar,557,Giporlos,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4734647,11.12689714,177,PHL,Philippines,31,Eastern Samar,557,Giporlos,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.9562479,10.76278541,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.9524901,10.77631102,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6470918,10.78147597,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.7291433,10.74711046,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.8363647,10.92447143,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.8304328,10.93618649,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6366787,10.99159983,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6925101,11.02631594,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.7982317,10.98899414,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6496305,11.04255878,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6290619,11.04600761,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.7004464,11.05611415,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6954361,11.05762153,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6926718,11.04649872,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.696334,11.06060801,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.7354043,11.0470613,177,PHL,Philippines,31,Eastern Samar,558,Guiuan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5923627,11.32668048,177,PHL,Philippines,31,Eastern Samar,559,Hernani,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.2039079,12.27824586,177,PHL,Philippines,31,Eastern Samar,560,Jipapad,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.2867638,11.20207223,177,PHL,Philippines,31,Eastern Samar,561,Lawaan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5750978,11.40273411,177,PHL,Philippines,31,Eastern Samar,562,Llorente,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.553229,11.4342055,177,PHL,Philippines,31,Eastern Samar,562,Llorente,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4473412,11.3425629,177,PHL,Philippines,31,Eastern Samar,562,Llorente,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.175166,12.10712772,177,PHL,Philippines,31,Eastern Samar,563,Maslog,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3609603,11.46029766,177,PHL,Philippines,31,Eastern Samar,564,Maydolong,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6847872,11.0713733,177,PHL,Philippines,31,Eastern Samar,565,Mercedes,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.7054184,11.08907004,177,PHL,Philippines,31,Eastern Samar,565,Mercedes,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5635081,12.0926741,177,PHL,Philippines,31,Eastern Samar,566,Oras,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4883379,12.10632108,177,PHL,Philippines,31,Eastern Samar,566,Oras,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.559743,12.10925096,177,PHL,Philippines,31,Eastern Samar,566,Oras,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4360942,12.1382296,177,PHL,Philippines,31,Eastern Samar,566,Oras,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3841167,12.15326461,177,PHL,Philippines,31,Eastern Samar,566,Oras,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5476317,11.1425744,177,PHL,Philippines,31,Eastern Samar,567,Quinapondan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5423063,11.14227011,177,PHL,Philippines,31,Eastern Samar,567,Quinapondan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4764226,11.18962805,177,PHL,Philippines,31,Eastern Samar,567,Quinapondan,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6733365,11.10301743,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6555761,11.12592273,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6513489,11.13096373,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6553189,11.13730212,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6526137,11.13852598,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.6261497,11.161104,177,PHL,Philippines,31,Eastern Samar,568,Salcedo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3721045,11.73132552,177,PHL,Philippines,31,Eastern Samar,569,San Julian,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.5217519,12.16509221,177,PHL,Philippines,31,Eastern Samar,570,San Policarpo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4540823,12.20749684,177,PHL,Philippines,31,Eastern Samar,570,San Policarpo,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.448557,11.84116282,177,PHL,Philippines,31,Eastern Samar,571,Sulat,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4656712,11.85633775,177,PHL,Philippines,31,Eastern Samar,571,Sulat,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4561998,11.86601248,177,PHL,Philippines,31,Eastern Samar,571,Sulat,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3712989,11.79403186,177,PHL,Philippines,31,Eastern Samar,571,Sulat,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.4680141,11.87887975,177,PHL,Philippines,31,Eastern Samar,571,Sulat,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
125.3402155,11.87767847,177,PHL,Philippines,31,Eastern Samar,572,Taft,,,Bayan|Munisipyo,Municipality,Eastern Visayas (Region VIII)
122.6621626,10.69136331,177,PHL,Philippines,32,Guimaras,573,Buenavista,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5106195,10.56761084,177,PHL,Philippines,32,Guimaras,574,Jordan,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5721052,10.60632603,177,PHL,Philippines,32,Guimaras,574,Jordan,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5987404,10.33074499,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5881927,10.33324142,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6098403,10.39261723,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5540383,10.40597856,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5097067,10.40570165,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5874179,10.41369916,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5810282,10.41376404,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.576709,10.4069552,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5036226,10.42023166,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.4939544,10.5156528,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5013604,10.51647003,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.5420626,10.46897708,177,PHL,Philippines,32,Guimaras,575,Nueva Valencia,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6713532,10.59916829,177,PHL,Philippines,32,Guimaras,576,San Lorenzo,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6645036,10.43025692,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6506576,10.43585557,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6453535,10.4426604,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6523507,10.45903484,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6773925,10.46272153,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.7026072,10.45909698,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.7205451,10.49653496,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.7414466,10.50360205,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.7367855,10.51132942,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
122.6086887,10.51827364,177,PHL,Philippines,32,Guimaras,577,Sibunag,,,Bayan|Munisipyo,Municipality,Western Visayas (Region VI)
121.3479804,16.93847353,177,PHL,Philippines,33,Ifugao,578,Aguinaldo,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.4886821,16.95670407,177,PHL,Philippines,33,Ifugao,579,Alfonso Lista,,Alfonso Lista (Potia),Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.0701836,16.68380124,177,PHL,Philippines,33,Ifugao,580,Asipulo,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.097408,16.94278886,177,PHL,Philippines,33,Ifugao,581,Banaue,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.0950756,16.86002884,177,PHL,Philippines,33,Ifugao,582,Hingyon,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
120.9939698,16.86986947,177,PHL,Philippines,33,Ifugao,583,Hungduan,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.1000771,16.76916987,177,PHL,Philippines,33,Ifugao,584,Kiangan,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.217185,16.80029277,177,PHL,Philippines,33,Ifugao,585,Lagawe,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.202267,16.69482557,177,PHL,Philippines,33,Ifugao,586,Lamut,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
121.2455657,16.89993662,177,PHL,Philippines,33,Ifugao,587,Mayoyao,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
120.9536044,16.69941898,177,PHL,Philippines,33,Ifugao,588,Tinoc,,,Bayan|Munisipyo,Municipality,Cordillera Administrative Region (CAR)
120.9212907,18.44987078,177,PHL,Philippines,34,Ilocos Norte,589,Adams,,,Bayan|Munisipyo,Municipality,Ilocos Region (Region I)
120.6113055,18.26421477,177,PHL,Philippines,34,Ilocos Norte,590,Bacarra,,,Bayan|Munisipyo,Municipality,Ilocos Region (Region I)
